codigo,bairro,ano,obitos_0_364,obitos_0_6,obitos_7_27,nascidos_vivos,obitos_28_364,taxa_mortalidade_infantil,taxa_mortalidade_pos_neonatal
001,SAUDE,2006,4.0,1.0,1.0,131,2.0,30.534351145038165,15.267175572519083
001,SAUDE,2007,3.0,1.0,0.0,133,2.0,22.55639097744361,15.037593984962406
001,SAUDE,2008,1.0,0.0,0.0,111,1.0,9.00900900900901,9.00900900900901
001,SAUDE,2009,2.0,2.0,0.0,118,0.0,16.949152542372882,0.0
001,SAUDE,2010,3.0,1.0,1.0,86,1.0,34.883720930232556,11.627906976744185
001,SAUDE,2011,1.0,0.0,0.0,66,1.0,15.151515151515152,15.151515151515152
001,SAUDE,2012,1.0,1.0,0.0,56,0.0,17.857142857142858,0.0
001,SAUDE,2013,0.0,0.0,0.0,58,0.0,0.0,0.0
001,SAUDE,2014,0.0,0.0,0.0,71,0.0,0.0,0.0
001,SAUDE,2015,1.0,1.0,0.0,60,0.0,16.666666666666668,0.0
001,SAUDE,2016,1.0,0.0,0.0,38,1.0,26.31578947368421,26.31578947368421
001,SAUDE,2017,0.0,0.0,0.0,52,0.0,0.0,0.0
001,SAUDE,2018,0.0,0.0,0.0,41,0.0,0.0,0.0
001,SAUDE,2019,1.0,1.0,0.0,51,0.0,19.607843137254903,0.0
001,SAUDE,2020,0.0,0.0,0.0,37,0.0,0.0,0.0
001,SAUDE,2021,0.0,0.0,0.0,32,0.0,0.0,0.0
001,SAUDE,2022,2.0,1.0,1.0,40,0.0,50.0,0.0
001,SAUDE,2023,3.0,1.0,1.0,40,1.0,75.0,25.0
001,SAUDE,2024,4.0,0.0,1.0,30,3.0,133.33333333333334,100.0
001,SAUDE,2025,0.0,0.0,0.0,36,0.0,0.0,0.0
002,GAMBOA,2006,0.0,0.0,0.0,92,0.0,0.0,0.0
002,GAMBOA,2007,2.0,1.0,0.0,99,1.0,20.202020202020204,10.101010101010102
002,GAMBOA,2008,3.0,2.0,0.0,120,1.0,25.0,8.333333333333334
002,GAMBOA,2009,2.0,0.0,0.0,128,2.0,15.625,15.625
002,GAMBOA,2010,1.0,1.0,0.0,158,0.0,6.329113924050633,0.0
002,GAMBOA,2011,1.0,0.0,1.0,146,0.0,6.8493150684931505,0.0
002,GAMBOA,2012,1.0,1.0,0.0,167,0.0,5.9880239520958085,0.0
002,GAMBOA,2013,1.0,0.0,0.0,182,1.0,5.4945054945054945,5.4945054945054945
002,GAMBOA,2014,1.0,1.0,0.0,164,0.0,6.097560975609756,0.0
002,GAMBOA,2015,7.0,4.0,1.0,200,2.0,35.0,10.0
002,GAMBOA,2016,3.0,0.0,1.0,171,2.0,17.543859649122805,11.695906432748536
002,GAMBOA,2017,0.0,0.0,0.0,166,0.0,0.0,0.0
002,GAMBOA,2018,3.0,3.0,0.0,161,0.0,18.633540372670808,0.0
002,GAMBOA,2019,2.0,0.0,1.0,154,1.0,12.987012987012989,6.493506493506494
002,GAMBOA,2020,2.0,1.0,0.0,154,1.0,12.987012987012989,6.493506493506494
002,GAMBOA,2021,2.0,0.0,0.0,156,2.0,12.82051282051282,12.82051282051282
002,GAMBOA,2022,5.0,3.0,1.0,131,1.0,38.16793893129771,7.633587786259541
002,GAMBOA,2023,5.0,4.0,0.0,125,1.0,40.0,8.0
002,GAMBOA,2024,1.0,1.0,0.0,116,0.0,8.620689655172413,0.0
002,GAMBOA,2025,2.0,2.0,0.0,150,0.0,13.333333333333334,0.0
003,SANTO CRISTO,2006,4.0,1.0,0.0,209,3.0,19.138755980861244,14.354066985645934
003,SANTO CRISTO,2007,2.0,1.0,0.0,217,1.0,9.216589861751151,4.608294930875576
003,SANTO CRISTO,2008,2.0,2.0,0.0,207,0.0,9.66183574879227,0.0
003,SANTO CRISTO,2009,4.0,2.0,0.0,214,2.0,18.69158878504673,9.345794392523365
003,SANTO CRISTO,2010,2.0,1.0,0.0,225,1.0,8.88888888888889,4.444444444444445
003,SANTO CRISTO,2011,3.0,1.0,0.0,244,2.0,12.295081967213115,8.196721311475411
003,SANTO CRISTO,2012,4.0,4.0,0.0,226,0.0,17.699115044247787,0.0
003,SANTO CRISTO,2013,3.0,1.0,0.0,196,2.0,15.306122448979592,10.204081632653061
003,SANTO CRISTO,2014,1.0,0.0,1.0,249,0.0,4.016064257028112,0.0
003,SANTO CRISTO,2015,2.0,0.0,1.0,209,1.0,9.569377990430622,4.784688995215311
003,SANTO CRISTO,2016,1.0,1.0,0.0,199,0.0,5.025125628140704,0.0
003,SANTO CRISTO,2017,0.0,0.0,0.0,193,0.0,0.0,0.0
003,SANTO CRISTO,2018,0.0,0.0,0.0,215,0.0,0.0,0.0
003,SANTO CRISTO,2019,5.0,2.0,1.0,204,2.0,24.509803921568626,9.803921568627452
003,SANTO CRISTO,2020,4.0,2.0,1.0,173,1.0,23.12138728323699,5.780346820809248
003,SANTO CRISTO,2021,2.0,0.0,1.0,174,1.0,11.494252873563218,5.747126436781609
003,SANTO CRISTO,2022,5.0,2.0,1.0,151,2.0,33.11258278145696,13.245033112582782
003,SANTO CRISTO,2023,4.0,1.0,2.0,135,1.0,29.62962962962963,7.407407407407407
003,SANTO CRISTO,2024,1.0,0.0,1.0,118,0.0,8.474576271186441,0.0
003,SANTO CRISTO,2025,3.0,1.0,1.0,129,1.0,23.25581395348837,7.751937984496124
004,CAJU,2006,10.0,7.0,1.0,354,2.0,28.248587570621467,5.649717514124294
004,CAJU,2007,7.0,5.0,0.0,380,2.0,18.421052631578945,5.263157894736842
004,CAJU,2008,5.0,2.0,1.0,399,2.0,12.531328320802004,5.012531328320802
004,CAJU,2009,9.0,2.0,3.0,444,4.0,20.27027027027027,9.00900900900901
004,CAJU,2010,3.0,2.0,1.0,368,0.0,8.152173913043478,0.0
004,CAJU,2011,4.0,1.0,1.0,439,2.0,9.111617312072893,4.555808656036446
004,CAJU,2012,3.0,0.0,1.0,410,2.0,7.317073170731708,4.878048780487805
004,CAJU,2013,7.0,4.0,1.0,412,2.0,16.990291262135923,4.854368932038835
004,CAJU,2014,1.0,0.0,0.0,448,1.0,2.232142857142857,2.232142857142857
004,CAJU,2015,6.0,0.0,1.0,430,5.0,13.953488372093023,11.627906976744185
004,CAJU,2016,5.0,5.0,0.0,460,0.0,10.869565217391305,0.0
004,CAJU,2017,7.0,4.0,2.0,454,1.0,15.418502202643172,2.2026431718061676
004,CAJU,2018,3.0,1.0,0.0,438,2.0,6.8493150684931505,4.5662100456621
004,CAJU,2019,3.0,2.0,1.0,391,0.0,7.672634271099745,0.0
004,CAJU,2020,4.0,2.0,1.0,347,1.0,11.527377521613833,2.881844380403458
004,CAJU,2021,4.0,1.0,0.0,337,3.0,11.869436201780417,8.902077151335313
004,CAJU,2022,6.0,5.0,1.0,331,0.0,18.12688821752266,0.0
004,CAJU,2023,6.0,2.0,1.0,329,3.0,18.2370820668693,9.11854103343465
004,CAJU,2024,2.0,1.0,1.0,298,0.0,6.7114093959731544,0.0
004,CAJU,2025,9.0,3.0,3.0,305,3.0,29.508196721311478,9.836065573770492
005,CENTRO,2006,10.0,4.0,2.0,532,4.0,18.796992481203006,7.518796992481203
005,CENTRO,2007,8.0,3.0,1.0,487,4.0,16.42710472279261,8.213552361396305
005,CENTRO,2008,6.0,3.0,2.0,475,1.0,12.631578947368421,2.1052631578947367
005,CENTRO,2009,11.0,5.0,2.0,474,4.0,23.206751054852322,8.438818565400844
005,CENTRO,2010,6.0,3.0,1.0,461,2.0,13.015184381778742,4.3383947939262475
005,CENTRO,2011,2.0,0.0,0.0,516,2.0,3.875968992248062,3.875968992248062
005,CENTRO,2012,4.0,0.0,0.0,440,4.0,9.09090909090909,9.09090909090909
005,CENTRO,2013,7.0,6.0,1.0,464,0.0,15.086206896551724,0.0
005,CENTRO,2014,8.0,4.0,2.0,425,2.0,18.823529411764703,4.705882352941176
005,CENTRO,2015,2.0,2.0,0.0,404,0.0,4.9504950495049505,0.0
005,CENTRO,2016,6.0,3.0,0.0,393,3.0,15.267175572519083,7.633587786259541
005,CENTRO,2017,4.0,1.0,2.0,361,1.0,11.0803324099723,2.770083102493075
005,CENTRO,2018,4.0,3.0,0.0,295,1.0,13.559322033898304,3.389830508474576
005,CENTRO,2019,5.0,1.0,3.0,325,1.0,15.384615384615385,3.076923076923077
005,CENTRO,2020,0.0,0.0,0.0,271,0.0,0.0,0.0
005,CENTRO,2021,4.0,1.0,2.0,251,1.0,15.936254980079681,3.9840637450199203
005,CENTRO,2022,8.0,4.0,1.0,244,3.0,32.786885245901644,12.295081967213115
005,CENTRO,2023,4.0,1.0,1.0,200,2.0,20.0,10.0
005,CENTRO,2024,5.0,3.0,1.0,178,1.0,28.089887640449437,5.617977528089887
005,CENTRO,2025,4.0,1.0,2.0,194,1.0,20.61855670103093,5.154639175257732
006,CATUMBI,2006,4.0,3.0,1.0,270,0.0,14.814814814814815,0.0
006,CATUMBI,2007,3.0,1.0,1.0,216,1.0,13.888888888888888,4.62962962962963
006,CATUMBI,2008,7.0,2.0,0.0,238,5.0,29.41176470588235,21.008403361344538
006,CATUMBI,2009,4.0,2.0,1.0,251,1.0,15.936254980079681,3.9840637450199203
006,CATUMBI,2010,2.0,1.0,0.0,246,1.0,8.130081300813009,4.065040650406504
006,CATUMBI,2011,5.0,4.0,1.0,282,0.0,17.73049645390071,0.0
006,CATUMBI,2012,2.0,0.0,1.0,259,1.0,7.722007722007723,3.8610038610038613
006,CATUMBI,2013,2.0,1.0,0.0,249,1.0,8.032128514056224,4.016064257028112
006,CATUMBI,2014,5.0,5.0,0.0,276,0.0,18.115942028985508,0.0
006,CATUMBI,2015,6.0,4.0,2.0,269,0.0,22.304832713754646,0.0
006,CATUMBI,2016,1.0,0.0,0.0,242,1.0,4.132231404958678,4.132231404958678
006,CATUMBI,2017,4.0,1.0,1.0,198,2.0,20.202020202020204,10.101010101010102
006,CATUMBI,2018,2.0,2.0,0.0,180,0.0,11.11111111111111,0.0
006,CATUMBI,2019,2.0,1.0,0.0,210,1.0,9.523809523809526,4.761904761904763
006,CATUMBI,2020,3.0,2.0,0.0,171,1.0,17.543859649122805,5.847953216374268
006,CATUMBI,2021,2.0,0.0,0.0,181,2.0,11.049723756906078,11.049723756906078
006,CATUMBI,2022,5.0,3.0,0.0,148,2.0,33.78378378378378,13.513513513513514
006,CATUMBI,2023,1.0,1.0,0.0,127,0.0,7.874015748031496,0.0
006,CATUMBI,2024,2.0,0.0,0.0,138,2.0,14.492753623188406,14.492753623188406
006,CATUMBI,2025,5.0,4.0,1.0,134,0.0,37.31343283582089,0.0
007,RIO COMPRIDO,2006,10.0,6.0,0.0,621,4.0,16.103059581320448,6.4412238325281805
007,RIO COMPRIDO,2007,6.0,3.0,0.0,601,3.0,9.983361064891847,4.9916805324459235
007,RIO COMPRIDO,2008,4.0,4.0,0.0,566,0.0,7.067137809187279,0.0
007,RIO COMPRIDO,2009,5.0,3.0,1.0,623,1.0,8.025682182985554,1.6051364365971108
007,RIO COMPRIDO,2010,10.0,3.0,3.0,645,4.0,15.503875968992247,6.2015503875969
007,RIO COMPRIDO,2011,8.0,4.0,1.0,634,3.0,12.618296529968454,4.73186119873817
007,RIO COMPRIDO,2012,6.0,3.0,1.0,568,2.0,10.56338028169014,3.5211267605633805
007,RIO COMPRIDO,2013,12.0,5.0,3.0,602,4.0,19.933554817275745,6.644518272425249
007,RIO COMPRIDO,2014,9.0,5.0,3.0,624,1.0,14.423076923076923,1.6025641025641024
007,RIO COMPRIDO,2015,6.0,2.0,1.0,589,3.0,10.186757215619695,5.093378607809847
007,RIO COMPRIDO,2016,5.0,0.0,2.0,543,3.0,9.208103130755065,5.524861878453039
007,RIO COMPRIDO,2017,7.0,3.0,1.0,549,3.0,12.750455373406194,5.46448087431694
007,RIO COMPRIDO,2018,9.0,6.0,3.0,510,0.0,17.647058823529413,0.0
007,RIO COMPRIDO,2019,3.0,3.0,0.0,495,0.0,6.0606060606060606,0.0
007,RIO COMPRIDO,2020,4.0,3.0,1.0,416,0.0,9.615384615384617,0.0
007,RIO COMPRIDO,2021,4.0,2.0,0.0,384,2.0,10.416666666666666,5.208333333333333
007,RIO COMPRIDO,2022,5.0,1.0,2.0,398,2.0,12.56281407035176,5.025125628140704
007,RIO COMPRIDO,2023,6.0,3.0,3.0,343,0.0,17.49271137026239,0.0
007,RIO COMPRIDO,2024,2.0,1.0,1.0,352,0.0,5.681818181818182,0.0
007,RIO COMPRIDO,2025,5.0,2.0,2.0,349,1.0,14.326647564469916,2.865329512893983
008,CIDADE NOVA,2006,2.0,1.0,0.0,57,1.0,35.08771929824561,17.543859649122805
008,CIDADE NOVA,2007,2.0,1.0,1.0,78,0.0,25.64102564102564,0.0
008,CIDADE NOVA,2008,2.0,1.0,1.0,71,0.0,28.169014084507044,0.0
008,CIDADE NOVA,2009,0.0,0.0,0.0,92,0.0,0.0,0.0
008,CIDADE NOVA,2010,2.0,0.0,1.0,105,1.0,19.04761904761905,9.523809523809526
008,CIDADE NOVA,2011,0.0,0.0,0.0,94,0.0,0.0,0.0
008,CIDADE NOVA,2012,2.0,1.0,1.0,81,0.0,24.691358024691358,0.0
008,CIDADE NOVA,2013,2.0,0.0,1.0,86,1.0,23.25581395348837,11.627906976744185
008,CIDADE NOVA,2014,1.0,1.0,0.0,56,0.0,17.857142857142858,0.0
008,CIDADE NOVA,2015,0.0,0.0,0.0,79,0.0,0.0,0.0
008,CIDADE NOVA,2016,0.0,0.0,0.0,72,0.0,0.0,0.0
008,CIDADE NOVA,2017,0.0,0.0,0.0,74,0.0,0.0,0.0
008,CIDADE NOVA,2018,3.0,0.0,2.0,66,1.0,45.45454545454545,15.151515151515152
008,CIDADE NOVA,2019,0.0,0.0,0.0,73,0.0,0.0,0.0
008,CIDADE NOVA,2020,1.0,0.0,0.0,53,1.0,18.867924528301884,18.867924528301884
008,CIDADE NOVA,2021,0.0,0.0,0.0,60,0.0,0.0,0.0
008,CIDADE NOVA,2022,1.0,1.0,0.0,46,0.0,21.73913043478261,0.0
008,CIDADE NOVA,2023,1.0,1.0,0.0,41,0.0,24.390243902439025,0.0
008,CIDADE NOVA,2024,1.0,1.0,0.0,39,0.0,25.64102564102564,0.0
008,CIDADE NOVA,2025,3.0,0.0,1.0,42,2.0,71.42857142857143,47.61904761904761
009,ESTACIO,2006,9.0,4.0,1.0,264,4.0,34.090909090909086,15.151515151515152
009,ESTACIO,2007,0.0,0.0,0.0,282,0.0,0.0,0.0
009,ESTACIO,2008,2.0,0.0,2.0,278,0.0,7.194244604316547,0.0
009,ESTACIO,2009,2.0,1.0,1.0,302,0.0,6.622516556291391,0.0
009,ESTACIO,2010,4.0,3.0,1.0,304,0.0,13.157894736842104,0.0
009,ESTACIO,2011,8.0,2.0,1.0,311,5.0,25.723472668810288,16.07717041800643
009,ESTACIO,2012,2.0,1.0,0.0,247,1.0,8.097165991902834,4.048582995951417
009,ESTACIO,2013,3.0,1.0,1.0,236,1.0,12.711864406779663,4.237288135593221
009,ESTACIO,2014,6.0,1.0,1.0,301,4.0,19.933554817275745,13.289036544850498
009,ESTACIO,2015,4.0,1.0,1.0,293,2.0,13.651877133105803,6.825938566552901
009,ESTACIO,2016,4.0,0.0,2.0,245,2.0,16.3265306122449,8.16326530612245
009,ESTACIO,2017,2.0,0.0,1.0,275,1.0,7.2727272727272725,3.6363636363636362
009,ESTACIO,2018,3.0,2.0,0.0,287,1.0,10.452961672473869,3.484320557491289
009,ESTACIO,2019,2.0,1.0,0.0,233,1.0,8.583690987124463,4.291845493562231
009,ESTACIO,2020,0.0,0.0,0.0,206,0.0,0.0,0.0
009,ESTACIO,2021,4.0,4.0,0.0,197,0.0,20.30456852791878,0.0
009,ESTACIO,2022,5.0,1.0,2.0,178,2.0,28.089887640449437,11.235955056179774
009,ESTACIO,2023,5.0,4.0,1.0,175,0.0,28.57142857142857,0.0
009,ESTACIO,2024,6.0,5.0,0.0,175,1.0,34.285714285714285,5.714285714285714
009,ESTACIO,2025,4.0,3.0,0.0,153,1.0,26.143790849673202,6.5359477124183005
010,SAO CRISTOVAO,2006,8.0,3.0,3.0,768,2.0,10.416666666666666,2.6041666666666665
010,SAO CRISTOVAO,2007,10.0,5.0,2.0,718,3.0,13.927576601671309,4.178272980501393
010,SAO CRISTOVAO,2008,18.0,7.0,5.0,722,6.0,24.930747922437675,8.310249307479225
010,SAO CRISTOVAO,2009,14.0,9.0,1.0,711,4.0,19.69057665260197,5.625879043600563
010,SAO CRISTOVAO,2010,12.0,7.0,2.0,731,3.0,16.415868673050614,4.1039671682626535
010,SAO CRISTOVAO,2011,8.0,5.0,0.0,706,3.0,11.3314447592068,4.24929178470255
010,SAO CRISTOVAO,2012,6.0,5.0,0.0,706,1.0,8.4985835694051,1.41643059490085
010,SAO CRISTOVAO,2013,5.0,1.0,0.0,693,4.0,7.215007215007215,5.772005772005772
010,SAO CRISTOVAO,2014,5.0,3.0,1.0,724,1.0,6.906077348066298,1.3812154696132597
010,SAO CRISTOVAO,2015,6.0,3.0,1.0,644,2.0,9.316770186335404,3.105590062111801
010,SAO CRISTOVAO,2016,5.0,3.0,1.0,591,1.0,8.460236886632826,1.6920473773265652
010,SAO CRISTOVAO,2017,5.0,3.0,0.0,474,2.0,10.548523206751055,4.219409282700422
010,SAO CRISTOVAO,2018,0.0,0.0,0.0,581,0.0,0.0,0.0
010,SAO CRISTOVAO,2019,2.0,0.0,1.0,557,1.0,3.5906642728904847,1.7953321364452424
010,SAO CRISTOVAO,2020,5.0,2.0,1.0,505,2.0,9.900990099009901,3.9603960396039604
010,SAO CRISTOVAO,2021,5.0,1.0,2.0,440,2.0,11.363636363636363,4.545454545454545
010,SAO CRISTOVAO,2022,2.0,1.0,0.0,438,1.0,4.5662100456621,2.28310502283105
010,SAO CRISTOVAO,2023,1.0,1.0,0.0,312,0.0,3.205128205128205,0.0
010,SAO CRISTOVAO,2024,2.0,1.0,0.0,264,1.0,7.575757575757576,3.787878787878788
010,SAO CRISTOVAO,2025,3.0,0.0,0.0,290,3.0,10.344827586206897,10.344827586206897
011,MANGUEIRA,2006,5.0,3.0,0.0,299,2.0,16.72240802675585,6.688963210702341
011,MANGUEIRA,2007,6.0,1.0,2.0,290,3.0,20.689655172413794,10.344827586206897
011,MANGUEIRA,2008,4.0,2.0,2.0,343,0.0,11.661807580174926,0.0
011,MANGUEIRA,2009,8.0,3.0,1.0,341,4.0,23.46041055718475,11.730205278592376
011,MANGUEIRA,2010,8.0,4.0,0.0,302,4.0,26.490066225165563,13.245033112582782
011,MANGUEIRA,2011,6.0,2.0,0.0,353,4.0,16.9971671388102,11.3314447592068
011,MANGUEIRA,2012,7.0,4.0,0.0,338,3.0,20.710059171597635,8.875739644970414
011,MANGUEIRA,2013,2.0,0.0,0.0,340,2.0,5.88235294117647,5.88235294117647
011,MANGUEIRA,2014,6.0,2.0,1.0,321,3.0,18.69158878504673,9.345794392523365
011,MANGUEIRA,2015,4.0,4.0,0.0,304,0.0,13.157894736842104,0.0
011,MANGUEIRA,2016,3.0,0.0,1.0,278,2.0,10.79136690647482,7.194244604316547
011,MANGUEIRA,2017,5.0,4.0,1.0,322,0.0,15.527950310559007,0.0
011,MANGUEIRA,2018,2.0,1.0,0.0,306,1.0,6.5359477124183005,3.2679738562091503
011,MANGUEIRA,2019,5.0,2.0,2.0,266,1.0,18.796992481203006,3.7593984962406015
011,MANGUEIRA,2020,3.0,0.0,1.0,239,2.0,12.552301255230125,8.368200836820083
011,MANGUEIRA,2021,7.0,4.0,0.0,254,3.0,27.559055118110237,11.811023622047244
011,MANGUEIRA,2022,5.0,2.0,1.0,235,2.0,21.27659574468085,8.51063829787234
011,MANGUEIRA,2023,5.0,0.0,2.0,228,3.0,21.929824561403507,13.157894736842104
011,MANGUEIRA,2024,6.0,2.0,1.0,247,3.0,24.291497975708502,12.145748987854251
011,MANGUEIRA,2025,3.0,2.0,1.0,199,0.0,15.07537688442211,0.0
012,BENFICA,2006,11.0,7.0,1.0,610,3.0,18.0327868852459,4.918032786885246
012,BENFICA,2007,10.0,3.0,2.0,651,5.0,15.360983102918587,7.680491551459293
012,BENFICA,2008,7.0,4.0,1.0,609,2.0,11.494252873563218,3.284072249589491
012,BENFICA,2009,10.0,4.0,2.0,630,4.0,15.873015873015872,6.349206349206349
012,BENFICA,2010,6.0,5.0,0.0,564,1.0,10.638297872340425,1.7730496453900708
012,BENFICA,2011,8.0,4.0,3.0,369,1.0,21.680216802168022,2.710027100271003
012,BENFICA,2012,5.0,3.0,1.0,425,1.0,11.76470588235294,2.352941176470588
012,BENFICA,2013,11.0,6.0,1.0,476,4.0,23.10924369747899,8.403361344537815
012,BENFICA,2014,4.0,1.0,1.0,484,2.0,8.264462809917356,4.132231404958678
012,BENFICA,2015,7.0,4.0,2.0,532,1.0,13.157894736842104,1.8796992481203008
012,BENFICA,2016,5.0,1.0,0.0,484,4.0,10.330578512396695,8.264462809917356
012,BENFICA,2017,6.0,4.0,0.0,530,2.0,11.320754716981131,3.7735849056603774
012,BENFICA,2018,3.0,0.0,1.0,491,2.0,6.109979633401222,4.0733197556008145
012,BENFICA,2019,8.0,3.0,1.0,542,4.0,14.760147601476014,7.380073800738007
012,BENFICA,2020,2.0,0.0,2.0,426,0.0,4.694835680751174,0.0
012,BENFICA,2021,5.0,3.0,1.0,374,1.0,13.368983957219251,2.6737967914438503
012,BENFICA,2022,4.0,3.0,0.0,321,1.0,12.461059190031152,3.115264797507788
012,BENFICA,2023,3.0,3.0,0.0,408,0.0,7.352941176470588,0.0
012,BENFICA,2024,6.0,3.0,2.0,308,1.0,19.48051948051948,3.246753246753247
012,BENFICA,2025,8.0,3.0,1.0,346,4.0,23.12138728323699,11.560693641618496
013,PAQUETA,2006,0.0,0.0,0.0,32,0.0,0.0,0.0
013,PAQUETA,2007,2.0,2.0,0.0,31,0.0,64.51612903225806,0.0
013,PAQUETA,2008,0.0,0.0,0.0,37,0.0,0.0,0.0
013,PAQUETA,2009,0.0,0.0,0.0,31,0.0,0.0,0.0
013,PAQUETA,2010,0.0,0.0,0.0,35,0.0,0.0,0.0
013,PAQUETA,2011,1.0,1.0,0.0,48,0.0,20.833333333333332,0.0
013,PAQUETA,2012,2.0,2.0,0.0,32,0.0,62.5,0.0
013,PAQUETA,2013,0.0,0.0,0.0,26,0.0,0.0,0.0
013,PAQUETA,2014,0.0,0.0,0.0,32,0.0,0.0,0.0
013,PAQUETA,2015,3.0,1.0,1.0,39,1.0,76.92307692307693,25.64102564102564
013,PAQUETA,2016,1.0,1.0,0.0,36,0.0,27.777777777777775,0.0
013,PAQUETA,2017,0.0,0.0,0.0,41,0.0,0.0,0.0
013,PAQUETA,2018,0.0,0.0,0.0,38,0.0,0.0,0.0
013,PAQUETA,2019,0.0,0.0,0.0,50,0.0,0.0,0.0
013,PAQUETA,2020,0.0,0.0,0.0,31,0.0,0.0,0.0
013,PAQUETA,2021,0.0,0.0,0.0,42,0.0,0.0,0.0
013,PAQUETA,2022,1.0,1.0,0.0,33,0.0,30.303030303030305,0.0
013,PAQUETA,2023,1.0,0.0,1.0,25,0.0,40.0,0.0
013,PAQUETA,2024,2.0,1.0,1.0,19,0.0,105.26315789473684,0.0
013,PAQUETA,2025,0.0,0.0,0.0,30,0.0,0.0,0.0
014,SANTA TERESA,2006,4.0,3.0,0.0,449,1.0,8.908685968819599,2.2271714922048997
014,SANTA TERESA,2007,9.0,5.0,2.0,455,2.0,19.78021978021978,4.395604395604396
014,SANTA TERESA,2008,7.0,2.0,0.0,456,5.0,15.350877192982455,10.964912280701753
014,SANTA TERESA,2009,11.0,5.0,0.0,460,6.0,23.91304347826087,13.043478260869565
014,SANTA TERESA,2010,3.0,2.0,0.0,487,1.0,6.160164271047228,2.053388090349076
014,SANTA TERESA,2011,3.0,1.0,1.0,472,1.0,6.355932203389831,2.1186440677966103
014,SANTA TERESA,2012,5.0,1.0,3.0,490,1.0,10.204081632653061,2.0408163265306123
014,SANTA TERESA,2013,8.0,0.0,2.0,473,6.0,16.913319238900634,12.684989429175475
014,SANTA TERESA,2014,4.0,2.0,0.0,471,2.0,8.492569002123142,4.246284501061571
014,SANTA TERESA,2015,10.0,8.0,0.0,523,2.0,19.120458891013385,3.8240917782026767
014,SANTA TERESA,2016,5.0,2.0,1.0,466,2.0,10.729613733905579,4.291845493562231
014,SANTA TERESA,2017,6.0,4.0,0.0,410,2.0,14.634146341463415,4.878048780487805
014,SANTA TERESA,2018,3.0,1.0,0.0,438,2.0,6.8493150684931505,4.5662100456621
014,SANTA TERESA,2019,6.0,3.0,1.0,399,2.0,15.037593984962406,5.012531328320802
014,SANTA TERESA,2020,6.0,4.0,1.0,388,1.0,15.463917525773196,2.577319587628866
014,SANTA TERESA,2021,5.0,1.0,3.0,367,1.0,13.623978201634877,2.7247956403269753
014,SANTA TERESA,2022,2.0,1.0,0.0,352,1.0,5.681818181818182,2.840909090909091
014,SANTA TERESA,2023,0.0,0.0,0.0,313,0.0,0.0,0.0
014,SANTA TERESA,2024,5.0,3.0,0.0,295,2.0,16.949152542372882,6.779661016949152
014,SANTA TERESA,2025,4.0,2.0,0.0,316,2.0,12.658227848101266,6.329113924050633
015,FLAMENGO,2006,1.0,1.0,0.0,405,0.0,2.4691358024691357,0.0
015,FLAMENGO,2007,2.0,1.0,1.0,436,0.0,4.587155963302752,0.0
015,FLAMENGO,2008,3.0,1.0,1.0,387,1.0,7.751937984496124,2.5839793281653747
015,FLAMENGO,2009,2.0,1.0,1.0,381,0.0,5.2493438320209975,0.0
015,FLAMENGO,2010,4.0,1.0,0.0,404,3.0,9.900990099009901,7.425742574257425
015,FLAMENGO,2011,5.0,2.0,3.0,402,0.0,12.437810945273633,0.0
015,FLAMENGO,2012,3.0,1.0,0.0,415,2.0,7.228915662650603,4.819277108433735
015,FLAMENGO,2013,6.0,2.0,3.0,433,1.0,13.856812933025404,2.3094688221709005
015,FLAMENGO,2014,3.0,2.0,1.0,416,0.0,7.211538461538462,0.0
015,FLAMENGO,2015,1.0,1.0,0.0,406,0.0,2.4630541871921183,0.0
015,FLAMENGO,2016,0.0,0.0,0.0,340,0.0,0.0,0.0
015,FLAMENGO,2017,1.0,0.0,0.0,349,1.0,2.865329512893983,2.865329512893983
015,FLAMENGO,2018,0.0,0.0,0.0,351,0.0,0.0,0.0
015,FLAMENGO,2019,1.0,0.0,0.0,366,1.0,2.73224043715847,2.73224043715847
015,FLAMENGO,2020,4.0,2.0,0.0,279,2.0,14.336917562724015,7.168458781362007
015,FLAMENGO,2021,0.0,0.0,0.0,263,0.0,0.0,0.0
015,FLAMENGO,2022,1.0,1.0,0.0,304,0.0,3.289473684210526,0.0
015,FLAMENGO,2023,0.0,0.0,0.0,268,0.0,0.0,0.0
015,FLAMENGO,2024,2.0,0.0,2.0,256,0.0,7.8125,0.0
015,FLAMENGO,2025,4.0,3.0,1.0,274,0.0,14.598540145985401,0.0
016,GLORIA,2006,1.0,0.0,0.0,158,1.0,6.329113924050633,6.329113924050633
016,GLORIA,2007,2.0,2.0,0.0,168,0.0,11.904761904761903,0.0
016,GLORIA,2008,0.0,0.0,0.0,143,0.0,0.0,0.0
016,GLORIA,2009,2.0,2.0,0.0,153,0.0,13.071895424836601,0.0
016,GLORIA,2010,0.0,0.0,0.0,152,0.0,0.0,0.0
016,GLORIA,2011,0.0,0.0,0.0,146,0.0,0.0,0.0
016,GLORIA,2012,0.0,0.0,0.0,140,0.0,0.0,0.0
016,GLORIA,2013,1.0,0.0,1.0,123,0.0,8.130081300813009,0.0
016,GLORIA,2014,1.0,1.0,0.0,174,0.0,5.747126436781609,0.0
016,GLORIA,2015,0.0,0.0,0.0,138,0.0,0.0,0.0
016,GLORIA,2016,0.0,0.0,0.0,106,0.0,0.0,0.0
